,mmsi,imo,dataset,loitering,authorized_encounter,partial_encounter,pending_encounter,unknown_encounter,encounter,loitering_06,encounters_06,loitering_12,encounters_12,port_name,port_country,visit_times,last_port_name,last_port_country,last_visit_times,total_meetup,average_meetup,last_port_visit_month,avg_month_port_visit,meetup_since_last_port,month_since_last_port,likely_remaining_meetup,"('count', 'Kuril Islands (Japan v. Russia)')","('count', 'United States Exclusive Economic Zone (Alaska)')","('count', 'Guinea Bissau Exclusive Economic Zone')","('count', 'Chinese Exclusive Economic Zone')","('count', 'Japanese Exclusive Economic Zone')","('count', 'Kiribati Exclusive Economic Zone')","('count', 'Indonesian Exclusive Economic Zone')","('count', 'Canadian Exclusive Economic Zone')","('eez_visit', 'Kuril Islands (Japan v. Russia)')","('eez_visit', 'United States Exclusive Economic Zone (Alaska)')","('eez_visit', 'Guinea Bissau Exclusive Economic Zone')","('eez_visit', 'Chinese Exclusive Economic Zone')","('eez_visit', 'Japanese Exclusive Economic Zone')","('eez_visit', 'Kiribati Exclusive Economic Zone')","('eez_visit', 'Indonesian Exclusive Economic Zone')","('eez_visit', 'Canadian Exclusive Economic Zone')","('rfmo_visit', 'ACAP')","('rfmo_visit', 'APFIC')","('rfmo_visit', 'BOBP-IGO')","('rfmo_visit', 'CACFISH')","('rfmo_visit', 'CCAMLR')","('rfmo_visit', 'CCSBT')","('rfmo_visit', 'CCSBT-proposed')","('rfmo_visit', 'COREP')","('rfmo_visit', 'CPPS')","('rfmo_visit', 'EIFAAC')","('rfmo_visit', 'FFA')","('rfmo_visit', 'GFCM')","('rfmo_visit', 'IATTC')","('rfmo_visit', 'ICCAT')","('rfmo_visit', 'ICES')","('rfmo_visit', 'IOTC')","('rfmo_visit', 'IPHC')","('rfmo_visit', 'IWC')","('rfmo_visit', 'NAFO')","('rfmo_visit', 'NAMMCO')","('rfmo_visit', 'NASCO')","('rfmo_visit', 'NPAFC')","('rfmo_visit', 'NPFC')","('rfmo_visit', 'PICES')","('rfmo_visit', 'RECOFI')","('rfmo_visit', 'SEAFDEC')","('rfmo_visit', 'SIOFA')","('rfmo_visit', 'SPC')","('rfmo_visit', 'SPRFMO')","('rfmo_visit', 'SRFC')","('rfmo_visit', 'SWIOFC')","('rfmo_visit', 'WCPFC')",ETA,Call Sign,Name,Year Built,Latitude,Longitude,Heading,Flag,Deadweight,MMSI,Registered Owner,Speed,Builder,Port Of Registry,Navigation Status,at_port,MRGID_TER1,TERRITORY1,TERRITORY2,SOVEREIGN1,SOVEREIGN2,ISO_SOV1,in_eez,in_us_eez,in_five_eyes_eez,in_nato_eez,distance_us,nearest_us_territory
1489,525600230,,public-global-carrier-vessels:v20201001,1,0,0,0,1,1,1,0,1,1,BITUNG,IDN,8.0,BITUNG,IDN,6/26/22,2,0.25,2022-06,2.0,0,5.0,10.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,0.0,YB 4317,Nusantara,,1.888542,128.808283,85.7,Indonesia,,525600230.0,  Unknown,6.9,Liong Amat,Pontianak,15-NotDefined,0.0,,,,,,,0.0,0.0,0.0,0.0,107.40985519002236,Maine
1490,352001478,9940693.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,HACHINOHE,JPN,4.0,SAINT PAULS BAY,MLT,10/20/22,0,0.0,2022-10,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10171336.0,3E2495,Tuna Queen,14/01/2022,36.00545,14.415242,65.0,Panama,4848.0,352001478.0,United Japan Corp,0.1,Kitanihon,Panama,1-AtAnchor,0.0,,,,,,,0.0,0.0,0.0,0.0,95.79636212874438,Palau
1491,341390000,7810571.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,NINGDE,CHN,2.0,CHITTAGONG,BGD,5/8/21,0,0.0,2021-05,,0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10270500.0,V4PY4,April Dream,20/11/1975,45.329263,28.829783,317.0,St Kitts & Nevis,6258.0,341390000.0,  Unknown,0.1,Kleven Mekaniske Verksted AS,Basseterre,5-Moored,1.0,,,,,,,0.0,0.0,0.0,0.0,89.59253450150042,Palau
1492,308564000,9009669.0,public-global-carrier-vessels:v20201001,13,0,0,0,13,13,0,0,0,0,PORT MANATEE,USA,52.0,BUSAN,KOR,7/27/15,26,0.129353234,2015-07,13.0,0,88.0,1144.0,,,,,,,,,,,,,,,,,13.0,,,,,13.0,,,,,,,,13.0,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
1493,256389000,9175901.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,MOIN,CRI,22.0,SHANGHAI,CHN,2/22/18,0,0.0,2018-02,,0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2221750.0,9HA3898,Elsebeth,,31.924833,120.2285,262.0,,,256389000.0,,0.1,,,5-Moored,1.0,,,,,,,0.0,0.0,0.0,0.0,123.67616415054722,Maine
1494,353585000,9081655.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,LAS PALMAS,ESP,3.0,LAS PALMAS,ESP,8/6/12,0,0.0,2012-08,,0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9251530.0,3FIX7,Get Luck,,22.456422,91.720787,-1.0,,,353585000.0,,0.8,,,6-Aground,0.0,,,,,,,0.0,0.0,0.0,0.0,100.68999399016501,Maine
1495,636014163,8713598.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,DUTCH HARBOR,USA,2.0,ATHENS,GRC,6/16/12,0,0.0,2012-06,,0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87.464577,2.959653,177.0,,,636014163.0,,0.9,,,4-ConstrainedByDraft,0.0,,,,,,,0.0,0.0,0.0,0.0,22.139053664230552,Florida
1496,273354770,9081655.0,public-global-carrier-vessels:v20201001,287,0,0,4,283,287,17,14,39,28,PETROPAVLOVSK,RUS,69.0,BUSAN,KOR,10/21/22,574,1.755351682,2022-10,9.111111111,0,1.0,9.111111111,,,,,,,,,,,,,,,,,286.0,,,,,,,,,,,,,,,,,286.0,,,,,,283.0,,,,,,,,287.0,11151800.0,UBXI2,Canarian Reefer,23/10/1995,42.754267,145.5592,57.0,Russia,6683.0,273354770.0,Okeanrybflot JSC,11.8,61 Kommunara,Petropavlovsk-Kamchatskiy,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,148.0571789267366,Maine
1497,352898731,8712398.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,WEIHAI,CHN,2.0,WEIHAI,CHN,10/15/22,0,0.0,2022-10,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10151400.0,3E2024,Miracle,30/08/1987,28.00917,128.519238,331.0,Panama,1751.0,352898731.0,  Unknown,9.3,Kurinoura Dockyard Co Ltd,Panama,8-Underway(Sailing),0.0,,,,,,,0.0,0.0,0.0,0.0,125.74616690131398,Maine
1498,210293000,7637527.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,TEMA,GHA,3.0,WALVIS BAY,NAM,6/1/12,0,0.0,2012-06,,0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10141717.0,5BMN4,Helios,21/05/2016,14.417957,120.790235,65.0,Cyprus,3692.0,210293000.0,Boskalis Westminster NV,0.5,IHC Holland BV,Limassol,1-AtAnchor,0.0,,,,,,,0.0,0.0,0.0,0.0,110.42372003408538,Maine
1499,325967000,8112380.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,TEMA,GHA,4.0,DAKAR,SEN,9/17/19,0,0.0,2019-09,,0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7150800.0,J7AE5,Pearl Coast,,6.438453,3.364132,254.3,,,325967000.0,,0.0,,,1-AtAnchor,0.0,,,,,,,0.0,0.0,0.0,0.0,72.44770192550232,Virgin Islands
1500,529764000,8312655.0,public-global-carrier-vessels:v20201001,76,0,0,0,76,76,0,0,0,0,MONTEVIDEO,URY,5.0,WEIHAI,CHN,10/23/16,152,6.608695652,2016-10,11.69230769,2,73.0,851.5384615,,,,,,,,,,,,,,,,,76.0,,,,,72.0,,,2.0,,,,3.0,72.0,,,,76.0,,,,1.0,1.0,1.0,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
1501,412206950,,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,DALIAN,CHN,22.0,DALIAN,CHN,11/16/14,0,0.0,2014-11,,0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"China, People's Republic Of",159.0,412206950.0,  Unknown,,Qiuxin Shipyard - CHR,"Dalian, Liaoning",,0.0,,,,,,,0.0,0.0,0.0,0.0,,N/A
1502,259662000,9220689.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,FLORO,NOR,228.0,GAIRLOCH,GBR,10/28/22,0,0.0,2022-10,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11121630.0,LLAT3,Migdale,25/04/2000,58.639752,-4.827945,280.0,Norway (Nis),650.0,259662000.0,  Unknown,9.4,Aas Mekaniske Verksted AS,Aalesund                              ,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,72.90256864997802,Palau
1503,636012654,8814304.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,PUERTO BOLIVAR,ECU,2.0,BHAVNAGAR,IND,5/5/12,0,0.0,2012-05,,0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
1504,725002634,9345520.0,public-global-carrier-vessels:v20201001,1,0,0,0,1,1,0,0,0,0,CALBUCO,CHL,629.0,PUERTO CHACABUCO,CHL,10/30/22,2,0.001665279,2022-10,2.0,0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,11061200.0,CA7173,Ronia Pioneer,10/08/2005,-41.7885,-73.19595,167.0,Chile,1250.0,725002634.0,Solvtrans Rederi AS,0.1,Rigas Buvetava,Valparaiso,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,93.73631524352206,Virgin Islands
1505,273311331,,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,KAVKAZ OIL TERMINAL,RUS,27.0,KAVKAZ OIL TERMINAL,RUS,8/22/21,0,0.0,2021-08,,0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,Vostok,,45.357833,36.613647,355.0,,,273311331.0,,0.7,,,15-NotDefined,0.0,,,,,,,0.0,0.0,0.0,0.0,92.1112448328964,Palau
1506,316303000,8413370.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,NUUK,GRL,35.0,FREDERIKSHAVN,DNK,11/16/17,0,0.0,2017-11,,0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
1507,548352100,8217142.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,RABAUL,PNG,36.0,GENERAL SANTOS,PHL,10/17/19,0,0.0,2019-10,,0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4DEG_6,Daniella_t,20/11/1982,6.04266,125.144367,0.6,Philippines,1205.0,548352100.0,Trans-Pacific Journey Fishing,0.0,Kochi (Kaisei),Batangas,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,107.45917344028696,Maine
1508,367119230,300000000.0,public-global-carrier-vessels:v20201001,7,2,0,0,5,7,0,0,0,0,LARSEN BAY,USA,162.0,ANACORTES,USA,9/1/22,14,0.012612613,2022-09,2.333333333,0,2.0,4.666666667,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,6.0,6.0,,,,,,,,,,,,,,5.0,8311809.0,WDJ4041,Norquest,,48.5125,-122.646078,0.0,,,367119230.0,,0.0,,,8-Underway(Sailing),0.0,,,,,,,0.0,0.0,0.0,0.0,150.37050269607394,Palau
1509,325103700,8216722.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,TEMA,GHA,4.0,ABIDJAN,CIV,1/11/20,0,0.0,2020-01,,0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112330.0,J7AN6,Forline I,,5.288563,-4.0148,113.0,,,325103700.0,,0.1,,,5-Moored,1.0,,,,,,,0.0,0.0,0.0,0.0,73.1678307912965,Virgin Islands
1510,525004029,,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,SINGAPORE,SGP,123.0,SINGAPORE,SGP,10/24/22,0,0.0,2022-10,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,YB6721,Surya Hasil Laut 22,,0.91151,104.248247,142.6,,,525004029.0,,9.5,,,15-NotDefined,0.0,,,,,,,0.0,0.0,0.0,0.0,89.38511439877615,Maine
1511,367165270,,public-global-carrier-vessels:v20201001,4,1,0,0,3,4,3,3,3,3,NAKNEK,USA,90.0,SEATTLE,USA,9/26/22,8,0.027210884,2022-09,4.0,0,2.0,8.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,3.0,4281114.0,WDK2989,Camai,,47.662732,-122.387795,280.0,,,367165270.0,,0.1,,,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,150.62394244538848,Palau
1512,273210110,8701040.0,public-global-carrier-vessels:v20201001,140,0,33,4,103,140,7,5,15,15,BUSAN,KOR,52.0,WEIHAI,CHN,10/27/22,280,1.048689139,2022-10,6.829268293,0,1.0,6.829268293,,,,,,,,,,,,,,,,,140.0,,,,31.0,4.0,,,,,,,,35.0,,,,140.0,,,,35.0,35.0,105.0,,,,,,,,105.0,11101400.0,UFXA,Pamyat Kirova,1987-00-00,30.132905,122.430292,148.0,Russia,13494.0,273210110.0,  Unknown,0.1,Mathias-Thesen-Werft VEB,Kaliningrad,1-AtAnchor,0.0,,,,,,,0.0,0.0,0.0,0.0,123.5664355787415,Maine
1513,636009737,9014793.0,public-global-carrier-vessels:v20201001,4,0,0,0,4,4,0,0,0,0,WALVIS BAY,NAM,10.0,MONTEVIDEO,URY,9/15/16,8,0.050955414,2016-09,2.666666667,2,73.0,192.6666667,,,,,,,,,,,,,,,,,4.0,,,,1.0,1.0,,,2.0,,,,2.0,2.0,,,,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
1514,357697000,9185334.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,DAVAO,PHL,114.0,DAVAO,PHL,10/29/22,0,0.0,2022-10,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11130600.0,3FQW9,Pacific Magnolia,02/07/1999,10.904917,127.510567,207.0,Panama,8057.0,357697000.0,  Unknown,17.6,Kitanihon,Panama,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,112.53532631374115,Maine
1515,620109000,8860468.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,FREETOWN,SLE,5.0,SAFONOVO,RUS,6/11/16,0,0.0,2016-06,,0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
1516,725003185,9255036.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,PUERTO MONTT,CHL,241.0,CALBUCO,CHL,10/30/22,0,0.0,2022-10,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11070400.0,CA7780,Grip Patagonia,25/06/2001,-41.719128,-72.490227,49.0,Chile,650.0,725003185.0,Aquaship UK Ltd,0.0,Rigas Buvetava,Valparaiso,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,93.06943201950351,Virgin Islands
1517,725004340,9482794.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,QUELLON,CHL,734.0,PUERTO MONTT,CHL,10/27/22,0,0.0,2022-10,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11112000.0,CB9953,Loki,10/08/2007,-42.459247,-73.394852,0.0,Chile,1049.0,725004340.0,Detroit Chile SA,9.7,Detroit Chile SA,Valparaiso,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,93.76735430271222,Virgin Islands
1518,529758000,9677595.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,ZHOUSHAN,CHN,3.0,NINGBO,CHN,1/19/16,0,0.0,2016-01,,0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
1519,413459180,9787716.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,ZHOUSHAN,CHN,25.0,ZHOUSHAN,CHN,10/27/22,0,0.0,2022-10,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10271200.0,BLBM9,Yong Fa Yun 10,,29.893865,122.3624,302.0,,,413459180.0,,0.0,,,5-Moored,1.0,,,,,,,0.0,0.0,0.0,0.0,123.33562928275984,Maine
1520,457430000,7823815.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,HONGKONG,CHN,13.0,HONGKONG,CHN,9/10/19,0,0.0,2019-09,,0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,JVPD6,Ocean Rich,,22.222315,114.129338,266.0,,,457430000.0,,0.1,,,15-NotDefined,0.0,,,,,,,0.0,0.0,0.0,0.0,112.24839568164292,Maine
1521,319165000,8615239.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,LAS PALMAS,ESP,1.0,EUROPA POINT,GIB,2/6/12,0,0.0,2012-02,,0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10021200.0,ZGCY2,Kamalaya,,44.408857,8.920805,345.0,Cayman Islands,,319165000.0,  Unknown,0.0,Damen Shipyards Gdynia SA,George Town,5-Moored,1.0,,,,,,,0.0,0.0,0.0,0.0,86.91270583291578,Palau
1522,636011904,9035072.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,NOUADHIBOU,MRT,2.0,TALLINN,EST,10/19/12,0,0.0,2012-10,,0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.574488,10.304355,174.0,,,636011904.0,,0.0,,,4-ConstrainedByDraft,0.0,,,,,,,0.0,0.0,0.0,0.0,87.84925771449007,Palau
1523,416696000,,public-global-carrier-vessels:v20201001,68,10,16,0,42,68,0,0,0,0,KAOHSIUNG,TWN,24.0,KAOHSIUNG,TWN,10/17/17,136,3.317073171,2017-10,6.8,8,61.0,406.8,,,,,,,,,,,,,,,,,68.0,,,,,42.0,,,,,,,,24.0,,18.0,,68.0,,,,26.0,26.0,26.0,,,15.0,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
1524,567007200,6904208.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,AMBON,IDN,2.0,PHUKET,THA,12/26/12,0,0.0,2012-12,,0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thailand,1581.0,567007200.0,  Unknown,,Uudenkaupungin / Nystads,Bangkok,,0.0,,,,,,,0.0,0.0,0.0,0.0,,N/A
1525,374478000,8807466.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,PORT LOUIS,MUS,4.0,ALANG,IND,9/9/18,0,0.0,2018-09,,0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
1526,441032000,8808161.0,public-global-carrier-vessels:v20201001,157,58,83,16,0,157,17,17,37,37,BUSAN,KOR,58.0,KAOHSIUNG,TWN,10/18/22,314,1.460465116,2022-10,9.235294118,0,1.0,9.235294118,,,,,,,,,,,,,,,,,157.0,,,,,,,,,,,,22.0,,,48.0,,157.0,,,,1.0,21.0,1.0,,1.0,46.0,,84.0,,,93.0,11010830.0,DSOP5,Seishin,29/07/1988,-5.91761,48.75827,55.0,"Korea, South",2267.0,441032000.0,Green World Co Ltd,1.4,Kanasashi Zosen - Toyohashi,Jeju,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,61.1593855521438,Maine
1527,311062200,8903167.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,COLON,PAN,89.0,GAMBOA,PAN,10/28/22,0,0.0,2022-10,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11232301.0,C6ZP5,Knud Refeer,12/10/1990,14.7337,-66.832967,70.0,Bahamas,16950.0,311062200.0,Chartworld Shipping Corp,15.0,Danyard A/S,Nassau                                ,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,115.94549989292601,Virgin Islands
1528,636011106,8819213.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,COLON,PAN,49.0,BHAVNAGAR,IND,6/12/18,0,0.0,2018-06,,0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.624835,-220.656048,23.0,,,636011106.0,,0.4,,,8-Underway(Sailing),0.0,,,,,,,0.0,0.0,0.0,0.0,237.03099241009076,Palau
1529,440686000,890494100.0,public-global-carrier-vessels:v20201001,20,20,0,0,0,20,0,0,0,0,BUSAN,KOR,45.0,SENDAI,JPN,10/28/22,40,0.298507463,2022-10,13.33333333,0,1.0,13.33333333,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,16.0,,,,16.0,16.0,16.0,,,,,,,,16.0,0.0,D7WB,Dhara,20/04/1989,35.06545,129.010622,290.0,"Korea, South",7129.0,440686000.0,Boyang Ltd,0.0,Shikoku Dockyard,Jeju,5-Moored,1.0,,,,,,,0.0,0.0,0.0,0.0,131.5072420562839,Maine
1530,277397000,9047269.0,public-global-carrier-vessels:v20201001,34,3,31,0,0,34,0,0,0,0,LAS PALMAS,ESP,28.0,HARLINGEN,NLD,10/21/22,68,0.194842407,2022-10,11.33333333,0,1.0,11.33333333,,,,,,,,,,,,,,,,,34.0,,,,3.0,31.0,,,,,,,,34.0,,,,34.0,,,,,,,,,,,,,,,11091940.0,LYTA,Cassiopea,25/03/1993,36.09355,-6.310783,115.0,Lithuania,8043.0,277397000.0,Limarko UAB,0.1,Shin Kochi,Klaipeda,1-AtAnchor,0.0,,,,,,,0.0,0.0,0.0,0.0,95.48226698918144,Palau
1531,576395000,9172909.0,public-global-carrier-vessels:v20201001,10,0,4,0,6,10,0,0,0,0,SHIMIZU,JPN,11.0,BUSAN,KOR,1/19/15,20,0.350877193,2015-01,2.857142857,0,93.0,265.7142857,,,,,,,,,,,,,,,,,10.0,,,,,,,,1.0,,,,7.0,,,,,10.0,,,,,1.0,,,,,,8.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
1532,725000926,9269104.0,public-global-carrier-vessels:v20201001,4,1,0,0,3,4,0,0,0,0,QUELLON,CHL,1181.0,PUERTO MONTT,CHL,10/26/22,8,0.004092072,2022-10,2.666666667,0,1.0,2.666666667,,,,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,11140800.0,CBOC,Orca Chono,01/11/2002,-45.957152,-75.215813,217.0,Chile,1222.0,725000926.0,Orca Naviera Chile SA,9.5,Rigas Buvetava,Valparaiso,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,94.78145112332125,Virgin Islands
1533,413383010,9956965.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,ZHOUSHAN,CHN,2.0,ZHOUSHAN,CHN,9/9/22,0,0.0,2022-09,,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
1534,257028310,9831971.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,SKJERVOY,NOR,191.0,FINNSNES,NOR,10/28/22,0,0.0,2022-10,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10100430.0,LFBZ,Ro Fortune,17/12/2017,70.450855,23.638328,179.0,Norway,5500.0,257028310.0,Rostein AS,0.0,Marine Projects Ltd Sp z oo,Aalesund,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,64.08085713673727,Palau
1535,375604000,7632280.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,COLON,PAN,10.0,ALANG,IND,12/2/13,0,0.0,2013-12,,0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6121600.0,J8B6033,Med Castor,,51.34843,4.27403,293.0,,,375604000.0,,0.0,,,5-Moored,1.0,,,,,,,0.0,0.0,0.0,0.0,79.78174914446537,Palau
1536,368022610,579571.0,public-global-carrier-vessels:v20201001,21,0,0,0,21,21,8,8,8,8,REEDVILLE,USA,11.0,ESCATAWPA,USA,9/22/22,42,0.071550256,2022-10,3.818181818,0,1.0,3.818181818,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,21.0,,,,21.0,,21.0,,,,,,,,,,,,,4211730.0,WDJ9088,Vermilion,21/12/1976,29.82286,-92.131833,335.0,United States Of America,725.0,368022610.0,Alpha VesselCo LLC,0.0,Halter Moss Point,"Abbeville, LA",0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,138.9664292305318,Palau
1537,511934000,8214839.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,ZHOUSHAN,CHN,1.0,ZHOUSHAN,CHN,1/22/19,0,0.0,2019-01,,0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
